,baseMean,foldChange,log2FoldChange,lfcSE,stat,PValue,PAdj,FDR,falsePos
GJA9-MYCBP,1.47379698711622,3.0637888327207,1.61531686498964,1.66987768936267,0.967326454673539,0.333380862879471,1,NA,NA
AKIRIN1,3372.55256168301,1.1017521828124,0.139799754913056,0.0452533472039036,3.08926882873752,0.00200649789810574,1,0.0177872345354708,21.682638898739
NDUFS5,5802.83018468551,1.00076663999961,0.0011056039795943,0.0416292196008723,0.0265583642978292,0.978811982012338,1,0.994269417274597,1213.00868907501
KIAA0754,1311.48777945806,1.01814782488341,0.0259470415151829,0.0703070764389847,0.369053057378951,0.712088177675605,1,0.895382917469351,1093.26254223008
PABPC4,8394.67347741258,0.908432282237459,-0.138549120022262,0.0353693347414401,-3.9172102340939,8.95796222998775e-05,1,0.00123785049102813,1.51265330003637
PPIEL,69.3527463151498,1.21571150610958,0.281800911277188,0.255070160525593,1.10479763958479,0.269247283550253,1,0.584882186937247,715.310914624253
SNORA55,16.5176848922455,0.954205145140235,-0.0676286294325839,0.495961966642654,-0.136358499201837,0.891537880014021,1,0.96491305036295,1181.05357364425
LOC101929516,7.15942423945027,0.605807965998969,-0.72306754608447,0.634081187436346,-1.14033906132416,0.254145070194799,1,0.57011865242691,698.395349222965
BMP8A,128.38230732412,0.975881104998558,-0.0352227049655372,0.171858131115246,-0.204952216906846,0.837609457848443,1,0.945344821213158,1158.99275080733
OXCT2P1,4.92282384049881,0.829433053804137,-0.26980255354038,0.868847532737206,-0.310529227942211,0.75615853656368,1,NA,NA
HEYL,0.49550229235203,0.361145808391541,-1.46934666892981,2.51070253280821,-0.585233276236174,0.558390872836226,1,NA,NA
HPCAL4,11.8734249800491,0.659631138939752,-0.60026858978453,0.562981407130499,-1.0662316413682,0.28631894207319,1,0.605182198519226,743.768921980129
NT5C1A,1.392481115695,0.248715733763884,-2.00743031951933,1.65543391156621,-1.21263090328994,0.225270968188539,1,NA,NA
PPIE,3196.58267617683,1.02889009207723,0.0410888791377562,0.045588475912028,0.901299688479283,0.367428999384514,1,0.683254041195351,841.085724711478
BMP8B,73.6060804254263,0.9659059962484,-0.0500453047345717,0.219557958275434,-0.227936646558674,0.819695492675637,1,0.938391948555251,1156.09888062007
OXCT2,4.03655393633094,0.556496404185134,-0.845555729298629,0.998337698310178,-0.846963638385935,0.397015389244313,1,NA,NA
MFSD2A,208.189184402854,1.19793172756621,0.260545688503703,0.137337541380292,1.89711921361868,0.0578122059164413,1,0.232722250673227,287.179257330762
MYCL,7.92091335363986,2.41981450672402,1.27489646052215,0.618517651645029,2.06121273520877,0.0392827490899779,1,0.177870642704572,219.670243740147
CAP1,10213.2198427312,1.00150803114148,0.00217399023852399,0.0359639809196934,0.0604490988741888,0.95179795487701,1,0.9844116122421,1216.73275273124
PPT1,6828.75078708727,1.03056330441719,0.0434331280345241,0.0326184429153991,1.33155123765946,0.183007697479744,1,0.475632492852016,588.357393657944
ZMPSTE24,5256.62540729628,0.999606888660411,-0.000567251283905215,0.0620254534425961,-0.00914545968503399,0.992703080634374,1,0.997883706234084,1235.3800283178
COL9A2,840.027156104935,0.958149113696893,-0.0616778994159776,0.06857866576651,-0.899374444320228,0.368453246680152,1,0.68396432964549,847.431804430762
TMCO2,0.0861687202420589,1,0,4.40735632396467,0,1,1,NA,NA
SMAP2,1362.41003785173,0.903627832634603,-0.146199387032064,0.0611724755928695,-2.38995374333201,0.0168504949270984,1,0.0954558117948894,118.460662437458
ZFP69,291.150030220765,0.951864389219985,-0.0711720454463601,0.129685063187817,-0.548806807020518,0.58313803838032,1,0.834070437364262,1035.91548320641
ZFP69B,411.149349108383,1.18914330995464,0.249922592377047,0.103440295914422,2.41610477007735,0.0156875467211404,1,0.0905083950458884,112.501935042039
ZNF684,167.74324324006,1.25422293233268,0.326793803311865,0.161562706064514,2.02270568048899,0.0431035008955901,1,0.189673318030598,235.953607630064
EXO5,597.836599512505,0.680432296346819,-0.5554764755298,0.0868143442873203,-6.3984411803123,1.56971188826987e-10,3.17097498549396e-06,5.77882153553786e-09,7.19463281174464e-06
NFYC-AS1,38.9800256206564,1.10552661724449,0.144733760662365,0.320516741728267,0.451563808748154,0.651583247257001,1,0.869231343107627,1083.0622535121
MIR30E,0,NA,NA,NA,NA,NA,NA,NA,NA
MIR30C1,0.0840793668424723,1,0,4.40735632396697,0,1,1,NA,NA
KCNQ4,91.125272352098,1.31199665911428,0.391764046262854,0.191350854636429,2.04735979364824,0.0406227709989469,1,0.181867687657278,227.152741883941
CITED4,1315.45482923646,1.16733796303622,0.223222304840278,0.0797470424138433,2.79912957375744,0.00512405709813821,1,0.037671308665942,47.0891358324275
CTPS1,4583.63859118,0.971624868920167,-0.0415286783917252,0.0352944656103319,-1.17663428737587,0.239341506337191,1,0.551607212115001,690.060622355867
SLFNL1,12.9081679526284,0.759674349226398,-0.396546986120428,0.480128119278616,-0.825919104084619,0.40884998273274,1,0.718137942838299,899.10870443355
FOXO6,199.724790059256,1.09410504316073,0.129751255472363,0.18677189618395,0.694704386063376,0.487240578780664,1,0.777072610376637,973.671980801926
EDN2,117.160949488412,0.997362600612335,-0.0038099894607656,0.162800277067497,-0.0234028438365984,0.981328936574886,1,0.99514951669648,1247.91749393739
GUCA2A,0.0840793668424723,1,0,4.40735632396697,0,1,1,NA,NA
GUCA2B,0.223224863651571,1.4710141146642,0.556811089596385,3.97019045024167,0.140247954493591,0.888464084081842,1,NA,NA
ZMYND12,9.73792087052694,1.52101382526029,0.605033266503441,0.577446887422346,1.04777301546163,0.294743197879383,1,0.613414966513213,771.062612907109
RIMKLA,15.6811132513091,1.13944252050871,0.1883281492907,0.474304748981207,0.397061487778109,0.691322118760385,1,0.88737618349228,1116.31923883329
PPIH,1047.74148584433,0.977195641096479,-0.0332806665897235,0.0701235838377269,-0.474600195374189,0.635071966980627,1,0.861375504718598,1084.47176044071
YBX1,23348.9993277807,1.06712185607523,0.093724928849838,0.0410185960911646,2.28493751081906,0.0223164921468242,1,0.118043555327584,148.734879712756
LOC100129924,5.15871594043634,3.42737210527266,1.77710283185965,0.821240366384182,2.163925331245,0.030470080479015,1,NA,NA
P3H1,498.384444186095,0.98242630939087,-0.0255788982677315,0.0919887876073016,-0.278065391805438,0.78096216179081,1,0.922952852822658,1164.76650026219
SVBP,107.088191685747,0.976303697289683,-0.0345981003568636,0.192376783431583,-0.179845508068639,0.857273855778019,1,0.952084371928258,1202.48256174539
CLDN19,0.536972648264209,0.11817709996003,-3.08097759384636,2.73570722410228,-1.12620881602467,0.260077142773122,1,NA,NA
ERMAP,330.208329825608,0.995526269798003,-0.00646870881877234,0.106441812064862,-0.0607722538097202,0.951540587717714,1,0.9844116122421,1245.28068948626
C1orf50,159.986215007409,0.907660312107007,-0.139775618659461,0.161092670031029,-0.86767212085155,0.385573852177023,1,0.698114846403794,883.813395547203
ZNF691,164.296729505709,0.801157403749669,-0.319842377472105,0.169389841794118,-1.8882028230527,0.0589987269871067,1,0.23575416232688,298.700523668157
LOC105378683,4.46752651403337,0.481656098491108,-1.05392466229638,1.05289258188129,-1.00098023334275,0.316836364817956,1,NA,NA
SLC2A1-AS1,14.4989233659737,0.530305202128767,-0.915105193950542,0.576295002172522,-1.58791103601588,0.11230645760523,1,0.356300120035254,452.144852324738
SLC2A1,4047.28145030937,1.03555148217009,0.0503992785465642,0.0473736752908126,1.06386676222983,0.287389061968497,1,0.605866200935097,769.450075187573
EBNA1BP2,3576.15959224575,1.06748848738632,0.0942205108010529,0.0436002763496411,2.16100719283236,0.0306947837972651,1,0.148656669699317,188.942627187831
MIR6733,0.923723255960469,1.09384196273055,0.129404313948843,2.08949904059679,0.0619307840944896,0.95061795238056,1,NA,NA
FAM183A,3.15730788736086,2.92851908467012,1.55017129628087,1.29778809732099,1.19447180898089,0.232293461836938,1,NA,NA
MPL,8.69826977672716,0.618334806513697,-0.693539876655446,0.614831528102658,-1.12801612304378,0.259313110060166,1,0.574966983769713,732.507937322615
ELOVL1,1938.32121868866,0.915712495248491,-0.127033386070146,0.0500002747790001,-2.54065375903692,0.011064543086222,1,0.0692834120743381,88.3363503947811
CDC20,4456.99961209023,1.01941121381202,0.027736128497201,0.0485380678117069,0.571430420444369,0.567707913127642,1,0.827033179584907,1055.29433715034
C1orf210,371.510674774573,0.93170738951153,-0.102051159303081,0.108025930382022,-0.944691324964179,0.344816487194629,1,0.662724096448482,846.298671164711
MIR6734,0,NA,NA,NA,NA,NA,NA,NA,NA
TIE1,0.237100978175121,0.360464038474167,-1.4720727580367,3.85048085155341,-0.382308811493716,0.702232319589462,1,NA,NA
TMEM125,641.491354464234,1.00347113162369,0.0049991131007132,0.0814495631692886,0.0613767944994721,0.951059132817031,1,0.9844116122421,1260.04686366989
HYI,0,NA,NA,NA,NA,NA,NA,NA,NA
SZT2,1353.32314769902,0.944321538418203,-0.082649918671756,0.079627745788338,-1.03795376666133,0.299291580016364,1,0.617672104542845,791.855638023927
MIR6735,0,NA,NA,NA,NA,NA,NA,NA,NA
PTPRF,15378.2115248513,0.947433440409548,-0.0779035010115438,0.0470454736230569,-1.65591915676588,0.0977381915894435,1,0.32562401820307,418.101239372742
KDM4A,2812.77191259924,1.07240595754319,0.100851139067704,0.0458746601111895,2.19840624046618,0.027920169389455,1,0.138882278415748,178.463727764236
LOC101929592,0.556081774228366,3.76254593690478,1.9117091958365,2.50691121644013,0.762575548467637,0.4457165716006,1,NA,NA
KDM4A-AS1,11.6035919289445,1.4211403641058,0.507049054650058,0.537649445117196,0.943084865528935,0.345637496296158,1,0.662889304490698,853.138534879529
MIR6079,0,NA,NA,NA,NA,NA,NA,NA,NA
DPH2,2094.58697710861,0.940695944574094,-0.0881996101270195,0.0536740860403306,-1.64324381901438,0.100332497016323,1,0.331261867537146,426.996547255381
IPO13,1341.34489513348,0.971946366161961,-0.0410513894997579,0.0640401048891065,-0.641026268942618,0.52150561595611,1,0.798307057141078,1029.81610371199
SLC6A9,4215.82322527097,0.995547795496228,-0.00643751458183012,0.0682227379956358,-0.0943602495438094,0.924822991137857,1,0.977107452839242,1261.44572161546
ATP6V0B,1995.4979458849,0.961246406966358,-0.0570217944386516,0.052805265343835,-1.0798505426942,0.280208739933079,1,0.598601829679611,773.393563946057
CCDC24,134.762996111574,1.0329114449999,0.0467165723676418,0.159953720917904,0.292063054860843,0.770238413674945,1,0.918346757992798,1187.42235808469
B4GALT2,1670.5791884079,0.972455144260787,-0.0402963894106243,0.0574211972845668,-0.701768533507309,0.482823525299423,1,0.774067055051427,1001.64276923655
ARTN,271.100293669379,1.08229209657266,0.114089916360371,0.119494256232939,0.954773224731133,0.339692390528885,1,0.658016817154,852.13177821443
KLF17,4.14212493688181,0.643554505268194,-0.635865753511948,1.11900633611918,-0.568241423651979,0.569871047470128,1,NA,NA
DMAP1,854.657536474321,0.969044960292746,-0.0453644916963071,0.075267562961312,-0.602709718655628,0.546701815102244,1,0.813494382192304,1055.10221370342
ERI3-IT1,8.05209791208761,1.40222109163992,0.487713840550356,0.678523721798427,0.718786720171951,0.472272341202579,1,0.76591685080056,994.160072339127
SNORA110,0.0474496131928865,1,0,4.40735632396697,0,1,1,NA,NA
MIR5584,0,NA,NA,NA,NA,NA,NA,NA,NA
TMEM53,113.140056167772,0.888619578349754,-0.170362167272352,0.177534791965004,-0.959598765891109,0.337257190410612,1,0.656109270278129,853.598160631845
PLK3,614.92296782784,2.08905950818038,1.06285358907038,0.0793861156133634,13.3884065350524,7.06809126844573e-41,1.44917075276943e-36,1.07034219218762e-38,1.39358553422828e-35
KIF2C,3871.71851757779,0.923989947309488,-0.114050939182873,0.0418096786683651,-2.72785974002638,0.00637467068595188,1,0.0449964140826272,58.6303275496632
RNU5D-1,2.79936020912449,9.40611561086844,3.23359906451586,1.57393149704018,2.05447255525207,0.0399299770054365,1,NA,NA
RNU5F-1,0.245043005296245,1,0,3.86105696809738,0,1,1,NA,NA
BEST4,2.13508926107631,0.403944627376658,-1.30777055261378,1.63326001554789,-0.800711791242301,0.423298514775902,1,NA,NA
BTBD19,20.5306631836636,1.87202876466956,0.904602602831198,0.39269415735002,2.30358049871595,0.021246203590645,1,0.113508208117063,148.355228009001
RPS8,14341.4955289182,0.98560611023136,-0.0209168948882761,0.0370871000650555,-0.563993810559069,0.572758344435336,1,0.829083281646326,1084.44093239339
TCTEX1D4,10.6260064214161,1.68064987267317,0.74901920133159,0.535220426968166,1.39945929488252,0.161675296573383,1,0.441914482948721,578.466058179876
SNORD38B,10.0315663628038,0.752425889735232,-0.410378604412713,0.592585369390889,-0.692522336207079,0.488609363846441,1,0.778098758189545,1019.3093732283
SNORD46,3.59602030899137,0.796725925957598,-0.327844573010132,0.920178867654008,-0.356283527621071,0.721628244088899,1,NA,NA
SNORD55,22.8264547964881,0.740033159999617,-0.434338177260415,0.384851899788726,-1.12858524928383,0.259072836116497,1,0.574966983769713,754.356682705864
SNORD38A,2.0156320878632,0.282011095541898,-1.82617616925491,1.42728250358447,-1.27947772404458,0.200728879080393,1,NA,NA
HECTD3,2060.62779915658,0.925314801767199,-0.111983825816091,0.0524634519089817,-2.13451120239611,0.0328009576358959,1,0.155725037722584,204.622699567475
UROD,1532.49741788786,1.01091609723849,0.0156632631944075,0.0608476590748551,0.257417679374295,0.796856356459377,1,0.92950570806742,1222.30000610866
LINC01144,17.9151368102675,0.85528621115597,-0.225520813696909,0.444375956270291,-0.507500035757416,0.611804011308911,1,0.848691011626838,1116.87737130092
MUTYH,527.444853442842,0.971696373523149,-0.0414225103183103,0.0844867863729456,-0.490283890494557,0.623933024871542,1,0.856166666887811,1127.57150029125
HPDL,2.75947527276355,1.18941212051397,0.250248682454714,1.06588006327156,0.23478127706659,0.814378500342174,1,NA,NA
TOE1,912.457840088892,0.945741623815183,-0.0804820011266525,0.0659054723077094,-1.2211732699659,0.222020422576459,1,0.529855075097581,698.878844053709
PRDX1,12164.2647590856,1.00856266490015,0.0123007255294826,0.040181682039231,0.306127690659463,0.759507425264841,1,0.913771771066222,1206.17873780741
CCDC163P,109.091234053773,0.808870285869545,-0.306019730844081,0.195193497629231,-1.56777625566894,0.116933358119951,1,0.365999168426158,483.484901490955
MMACHC,257.487718672003,0.912042877392632,-0.132826444238988,0.137361655192284,-0.966983428184909,0.333552318074189,1,0.65291129857634,863.148736717922
AKR1A1,1684.01825881839,0.909251624826192,-0.137248496118382,0.0548231097701245,-2.50347885579403,0.0122979028402574,1,0.0751743216065509,99.4556274854668
GPBP1L1,2665.63131259612,0.987944631299261,-0.017497905697196,0.0426953773189897,-0.409831386814176,0.681929640268747,1,0.882885333375091,1168.94018138862
CCDC17,10.1793128027778,1.9765300537997,0.982969891984314,0.590504823391984,1.66462635535799,0.0959873238927662,1,0.321153292120924,425.528112060225
RPS15AP10,1.39932122819345,1.56648873418068,0.647534394222148,1.60961258458429,0.402292079736307,0.687469082869879,1,NA,NA
TMEM69,890.274559725437,1.02866457017679,0.0407726208777431,0.0673713064304767,0.605192670856369,0.5450509850604,1,0.812487712558576,1078.17119456523
POMGNT1,2091.97834479121,1.05850858911449,0.0820329759327514,0.0529211969045614,1.55009676142984,0.121118293260672,1,0.37376189279538,496.355793632264
TSPAN1,1128.60674663667,1.02636405552243,0.0375425515461075,0.0659307297246079,0.569424177510584,0.569068312983638,1,0.827464308989968,1099.70006664767
LURAP1,0.920872051171729,0.595464180211417,-0.747913368637812,2.20804233717211,-0.338722385910263,0.734818875033967,1,NA,NA
NSUN4,1301.29886880447,1.08679843143379,0.120084388445509,0.0598260980684302,2.00722414335218,0.0447258019897129,1,0.194314494358738,258.63259199148
LRRC41,2532.8554665697,0.967517402062195,-0.0476404846452515,0.0474401474995166,-1.00422294525406,0.315271164733086,1,0.632886374249352,843.004650500137
UQCRH,6807.39101067567,1.07596553839268,0.105631871215943,0.0375740550450748,2.81129814413761,0.00493420405055407,1,0.0365315137593693,48.6965078412393
DMBX1,36.557483673367,1.0752636380588,0.104690429757353,0.335792496249306,0.311771200746627,0.755214412362053,1,0.912056606362426,1216.68351288748
FAAHP1,0.742645638034255,0.221160492540563,-2.17683440509418,2.54632371375498,-0.854893033959172,0.392610367391386,1,NA,NA
LINC01398,0,NA,NA,NA,NA,NA,NA,NA,NA
KNCN,0,NA,NA,NA,NA,NA,NA,NA,NA
MKNK1,748.683196514958,1.00826499520217,0.0118748620720206,0.0776442392705259,0.15293938331531,0.878446077839382,1,0.959327686105019,1283.58044400851
MOB3C,333.878964610873,0.747329036729266,-0.420184517012071,0.118715174131922,-3.53943394418259,0.000400986109094188,1,0.00452671056947109,6.06126545252179
MKNK1-AS1,4.24116388198913,0.490142620634072,-1.02872649230629,1.26931434122854,-0.81045841750327,0.417676754797395,1,NA,NA
EFCAB14,3068.52790610042,0.898710894901275,-0.154071003142828,0.0400294162226717,-3.84894454332726,0.000118627857618779,1,0.00157837373239334,2.11659917513947
TEX38,0.746234542106737,10.2600955526075,3.35897226176128,4.3112609844024,0.779115964891389,0.43591140650651,1,NA,NA
EFCAB14-AS1,0.832393377568595,0.134909426775827,-2.88993693498088,2.05322960764723,-1.40750792031117,0.159276830326742,1,NA,NA
CYP4Z2P,0.322127776508141,2.86506075273202,1.51856573121113,3.86020493625607,0.3933899252209,0.69403150960823,1,NA,NA
CYP4B1,17.0337713701813,0.877278202452249,-0.188893672226876,0.45999918164387,-0.410639148425958,0.681337153158799,1,0.882885333375091,1187.4807733895
CYP4X1,8.43361765248263,1.33571123957189,0.417608152823232,0.734127291246232,0.568849786410084,0.569458084499235,1,0.827533857003815,1113.86057152713
CYP4A11,0,NA,NA,NA,NA,NA,NA,NA,NA
CYP4A22,0.240048503474287,0.75524764381838,-0.404978316770745,3.88066538405529,-0.104357958414735,0.916885284779498,1,NA,NA
LINC00853,8.86418044943174,1.05241762903638,0.07370732038795,0.644475752817259,0.114367871973067,0.908946181303732,1,0.971590898933613,1310.67612266144
CYP4Z1,1.42858796971486,2.04443902976085,1.03170503876388,1.61685625457627,0.638093235464682,0.52341298971658,1,NA,NA
STIL,2758.01044022024,1.1436479807596,0.193643053371121,0.0458637602196932,4.22213644157275,2.41997538143713e-05,0.476226955313013,0.000385562497860012,0.520894934608876
TAL1,0.365657814611049,2.86508039996848,1.51857562449991,3.12240699623275,0.486347752337253,0.626720627809532,1,NA,NA
FOXD2,57.362388707665,0.733774645818243,-0.446591039012037,0.256365603632083,-1.74200841565685,0.0815069716851932,1,0.289401959652841,391.560851410294
CMPK1,4192.00518368503,1.08344066892049,0.115620151126241,0.0609859510118188,1.8958489489462,0.0579800211288536,1,0.233078415534135,315.588174633219
LINC01389,15.466496966278,1.01136448956194,0.0163030294031573,0.458262988047995,0.0355757061520532,0.971620679738473,1,0.992178591141639,1344.40199099692
FOXD2-AS1,69.0520096496215,0.634719734873183,-0.655808394915087,0.262741221975805,-2.49602399647619,0.0125594104965306,1,0.076265060266035,103.415421720743
FOXE3,0.991444587813039,0.384451562740644,-1.37912625117569,2.07439446709886,-0.664833170859959,0.506157203812918,1,NA,NA
LOC101929721,0,NA,NA,NA,NA,NA,NA,NA,NA
DMRTA2,2.19400700693577,4.28994258433929,2.10095833913664,1.31443423826027,1.59837462992244,0.109959627312079,1,NA,NA
CDKN2C,440.188729662912,0.948045415007854,-0.0769719234882391,0.107683445665297,-0.714798110449436,0.474733802929579,1,0.768584242393099,1045.27456965461
MIR6500,0,NA,NA,NA,NA,NA,NA,NA,NA
MIR4421,0,NA,NA,NA,NA,NA,NA,NA,NA
TTC39A,382.916963400165,0.973136601522906,-0.0392857610966714,0.100407342631755,-0.391263826598343,0.695602234090893,1,0.888341263828997,1210.80914259892
TTC39A-AS1,4.4544064261635,1.26370586438898,0.337660706103316,0.856812600484297,0.39408933285115,0.693515086236624,1,NA,NA
MIR761,0,NA,NA,NA,NA,NA,NA,NA,NA
NRDC,5064.48279442581,1.04470882755997,0.0631009025267841,0.0345848884789574,1.82452236517046,0.0680731383111779,1,0.258112113746229,352.581147377349
RAB3B,79.0455428552756,0.714576421191584,-0.484839784646231,0.22211652964076,-2.18281721504647,0.0290492734020924,1,0.142901800737889,195.346761608694
KTI12,0,NA,NA,NA,NA,NA,NA,NA,NA
BTF3L4,1783.95438430587,1.15145451146977,0.203457418188294,0.0632973689030981,3.21431082703876,0.00130758043304946,1,0.0122885790025998,16.8230646545591
TXNDC12-AS1,1.52844706911579,2.85067848996483,1.51130533598257,1.69328564496759,0.892528286927924,0.372109837954251,1,NA,NA
ORC1,912.601675302668,0.980454741495881,-0.0284770587855334,0.0741113870010511,-0.384246739102718,0.700795579462413,1,0.890560279152469,1220.95814271803
PRPF38A,3545.38294124863,1.03807202116745,0.053906540975753,0.0435128012899933,1.23886625033608,0.21539503412581,1,0.52177117303453,715.870049403375
CC2D1B,1131.7753292414,0.956590410665973,-0.0640267657772223,0.0621163009383003,-1.03075625576641,0.3026551365651,1,0.62177640573493,853.699005074059
GPX7,0.43792743399586,0.226009965299136,-2.14554170910227,3.10436736991637,-0.691136535544784,0.489479742167197,1,NA,NA
FAM159A,0,NA,NA,NA,NA,NA,NA,NA,NA
ECHDC2,460.141679647066,1.00331856869347,0.00477975600192239,0.111545186398745,0.0428504013148178,0.965820786419743,1,0.990846593918117,1363.40491323133
MIR1273G,0,NA,NA,NA,NA,NA,NA,NA,NA
MIR1273F,0,NA,NA,NA,NA,NA,NA,NA,NA
MIR5095,0,NA,NA,NA,NA,NA,NA,NA,NA
ZYG11A,471.453775154902,1.10953953555202,0.149961075131702,0.0970636186485312,1.5449771729067,0.122351784935269,1,0.376217157423262,519.179677244102
SLC1A7,0.720391755192835,0.426030189272655,-1.23097242882414,2.36938732337532,-0.519531955235818,0.603389834975417,1,NA,NA
CPT2,1159.67191744015,0.901915911407089,-0.148935162350246,0.0607025307836127,-2.45352476128479,0.0141463799687958,1,0.0837053008877818,115.680725826914
LRP8,3265.39996792108,0.982375275380195,-0.0256538437632,0.0425798572305437,-0.602487782528256,0.546849493311505,1,0.813494382192304,1125.06273057196
LOC105378732,3.47106299820627,1.56086465806338,0.64234544724159,0.928624553435533,0.691717061394913,0.489115030363733,1,NA,NA
MAGOH,862.8554053188,1.03780555431997,0.0535361622924656,0.0701729193698115,0.762917700635053,0.445512479164214,1,0.747304154758406,1035.01625434039
LOC100507564,12.3616683654548,1.48146760726415,0.567027081682062,0.566773246401014,1.00044786037919,0.317093818196267,1,0.635095595239291,880.242495001657
SLC25A3P1,0,NA,NA,NA,NA,NA,NA,NA,NA
DMRTB1,0,NA,NA,NA,NA,NA,NA,NA,NA
NDC1,3202.85592635473,0.969196323350808,-0.045139162955735,0.0454971508137971,-0.992131642275202,0.321133312809403,1,0.639263752792699,887.937352629059
DIO1,2.67658433234599,1.15302403844497,0.205422590859447,1.09680911888862,0.187291104096215,0.85143239748027,1,NA,NA
HSPB11,537.060702372503,1.06023501040892,0.0843840862716811,0.103574488858074,0.814718828951315,0.415233272984103,1,0.72336267730238,1006.19748412761
LRRC42,1493.69348193926,0.997408948247934,-0.00374294869703858,0.0603210953535991,-0.0620504099784264,0.95052268795341,1,0.9844116122421,1370.300964241
TCEANC2,269.455675472417,1.0844571794385,0.116973088297081,0.134744694605616,0.868109046070042,0.385334639344411,1,0.698012149134302,972.330923744082
TMEM59,2623.20051088677,1.00005137797326,7.41208431593171e-05,0.0437974648067913,0.00169235464852349,0.998649696999099,1,0.999528607051426,1393.34287822969
MIR4781,0,NA,NA,NA,NA,NA,NA,NA,NA
LDLRAD1,4.49047511230987,1.22618520405922,0.294176901376368,0.809684964219241,0.363322667921882,0.716363862078065,1,NA,NA
SSBP3-AS1,7.86860749455529,0.652790457445506,-0.61530812688045,0.676358879448926,-0.909736155725171,0.36296167164808,1,0.678345028149765,947.648004325221
CDCP2,0.646812176478719,0.855859978694773,-0.22455330826834,2.37168807545996,-0.0946807932256398,0.924568374218528,1,NA,NA
MRPL37,3781.01249483102,1.02033665702677,0.0290452436552393,0.0536816839583254,0.541064316793564,0.588463252273965,1,0.836941974501576,1170.8818223277
CYB5RL,269.259161925487,0.936543511201809,-0.0945820721896296,0.113485165418948,-0.833431152348987,0.404601611490914,1,0.714841601057258,1000.77824148016
ACOT11,195.985078620794,0.940651193017291,-0.0882682448279671,0.136408178052343,-0.647089097503353,0.517574280999521,1,0.795755559305208,1114.8535385866
FAM151A,8.67431188776012,0.727277080371495,-0.459422983396384,0.616601128947727,-0.745089429499458,0.456217658862658,1,0.756022246280865,1059.94318928577
TTC4,108.655898536375,0.926508001883695,-0.110124658593728,0.202707250034917,-0.543269461623888,0.586944287207163,1,0.836482452196179,1173.58488043124
PARS2,287.513209605089,0.974810070348376,-0.0368069398800492,0.130147633865343,-0.282809135955029,0.777323150640086,1,0.921483315289502,1293.76257466646
LEXM,5.94214892572596,1.28143052942452,0.357755267492974,0.733794463971457,0.487541518856281,0.625874627443206,1,0.857040402956395,1204.14176615374
DHCR24,24260.3363359357,0.857656942270064,-0.221527401307767,0.0386657316605091,-5.72929547157701,1.00848601315365e-08,0.000202735943224279,2.9806138927996e-07,0.000419074313327623
BSND,5.40970683993417,1.9046028370944,0.929490186856726,0.794192774078438,1.17035840314121,0.241856767949699,1,NA,NA
TMEM61,29.1200810885094,0.829058109813486,-0.270454869159547,0.354278878472498,-0.763395408514429,0.445227617380089,1,0.747166511104321,1052.01044763488
LOC100507634,41.4355752102525,1.09339013048175,0.128808258179579,0.300059234163517,0.429276101229348,0.66772230676633,1,0.877700539329134,1236.68005991475
MIR4422,0,NA,NA,NA,NA,NA,NA,NA,NA
PLPP3,844.200125597914,0.852364437735338,-0.230457692490745,0.0770452448598095,-2.99119942976471,0.00277883948554083,1,0.0231003809864795,32.5946375719225
PRKAA2,857.94228416122,1.08533145510473,0.118135702218292,0.0763169567183317,1.54796138758918,0.121631593218679,1,0.374720514983039,529.105367156052
C8B,0,NA,NA,NA,NA,NA,NA,NA,NA
DAB1-AS1,0,NA,NA,NA,NA,NA,NA,NA,NA
TACSTD2,24123.4191674711,0.986189907919163,-0.0200626056555848,0.0519728877193239,-0.386020606819685,0.699481407374893,1,0.889935627906096,1259.25891348713
OMA1,704.180186967796,1.04970669731193,0.069986275087069,0.0762286845472068,0.918109442695788,0.358561571768432,1,0.674169696071706,954.624289637536
MYSM1,1124.02447225383,1.02713315553938,0.0386232219519905,0.0748497674713673,0.516009912345623,0.605847486150404,1,0.845073088921621,1197.46856700194
JUN,4639.30868855629,1.54560718335903,0.628173704366789,0.0628867959941916,9.98896023300041,1.70359274956961e-23,3.48180286157038e-19,1.54469591965605e-21,2.19037881407228e-18
LINC01358,0.0840793668424723,1,0,4.40735632396697,0,1,1,NA,NA
HSD52,0.144060851471798,1,0,4.40735632394965,0,1,1,NA,NA
MIR4711,0,NA,NA,NA,NA,NA,NA,NA,NA
HOOK1,1679.3217841584,1.02522344543605,0.035938376550903,0.0612797742934763,0.586463918401359,0.557563801695421,1,0.820836986212554,1167.23019439425
LOC101926944,1.28415337266835,0.988694145972418,-0.0164038047756777,1.60376026359885,-0.0102283397013887,0.991839107967166,1,NA,NA
NFIA-AS1,2.59440234730272,1.24538252207805,0.316588937428626,1.09205314364325,0.289902500873207,0.77189082832989,1,NA,NA
TM2D1,609.116701290648,1.04071670111184,0.0575773985844389,0.0813620122629567,0.707669303929609,0.479150643952057,1,0.771468996613094,1099.34332017366
MGC34796,0.111030870407445,0.755252157973431,-0.404969693732068,4.40735632396697,-0.0918849450701013,0.926789452949687,1,NA,NA
MIR3116-2,0,NA,NA,NA,NA,NA,NA,NA,NA
MIR3116-1,0,NA,NA,NA,NA,NA,NA,NA,NA
L1TD1,0.921428188837253,3.10362586921521,1.63395465637833,1.77771656343793,0.919131142716262,0.358026981700454,1,NA,NA
