"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"exonStart_0base"	"exonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
24250	"PDIK1L"	"PDIK1L"	chr1	+	26112459	26112650	26111172	26111420	26114291	26114593	24250	0,0,1	3,2,3	4,7,3	0,0,0	198	99	2.22044604925e-16	5.53834755834e-12	0.0,0.0,0.143	1.0,1.0,1.0	-0.952
16861	"DCUN1D4"	"DCUN1D4"	chr4	+	51860542	51860663	51848204	51848367	51863436	51863507	16861	5,2,1	0,0,0	0,2,0	3,1,4	198	99	1.95399252334e-14	3.24916390089e-10	1.0,1.0,1.0	0.0,0.5,0.0	0.833
18545	"ZNF207"	"ZNF207"	chr17	+	32366664	32366757	32365329	32365487	32367771	32368014	18545	222,166,119	244,172,133	192,129,171	490,370,413	191	99	4.06341627013e-14	5.06758801589e-10	0.32,0.333,0.317	0.169,0.153,0.177	0.157
3951	"EEF1D"	"EEF1D"	chr8	-	143588990	143590092	143586728	143586852	143597347	143597675	3951	31,20,25	4,1,3	0,0,0	1,3,5	198	99	6.82787160144e-14	6.81216749676e-10	0.795,0.909,0.806	0.0,0.0,0.0	0.837
34585	"ZNF138"	"ZNF138"	chr7	+	64830939	64831076	64815575	64815653	64831450	64831803	34585	3,3,1	0,0,0	2,1,2	2,6,2	198	99	1.27897692437e-13	1.0633627312e-09	1.0,1.0,1.0	0.333,0.077,0.333	0.752
20985	"ERI3"	"ERI3"	chr1	-	44241914	44242080	44230316	44230470	44247938	44248002	20985	0,0,0	2,1,1	2,2,6	1,0,0	198	99	2.12185824466e-12	1.29929633719e-08	0.0,0.0,0.0	0.5,1.0,1.0	-0.833
48314	"PLSCR1"	"PLSCR1"	chr3	-	146536539	146536565	146533469	146533550	146544466	146544530	48314	562,428,407	66,50,31	336,240,335	82,106,93	124	99	2.35877983812e-12	1.29929633719e-08	0.872,0.872,0.913	0.766,0.644,0.742	0.168
48359	"GIPC1"	"GIPC1"	chr19	-	14492856	14492912	14480592	14480778	14496036	14496052	48359	3,1,2	0,0,0	1,1,1	1,5,2	154	99	2.60458321577e-12	1.29929633719e-08	1.0,1.0,1.0	0.391,0.114,0.243	0.751
69734	"FHL2"	"FHL2"	chr2	-	105396646	105396697	105386360	105386540	105398841	105399224	69734	307,223,202	90,49,62	93,77,100	71,56,79	149	99	2.41684450231e-12	1.29929633719e-08	0.694,0.751,0.684	0.465,0.477,0.457	0.243
37907	"NQO2"	"NQO2"	chr6	+	3004494	3004651	2993930	2994053	3006467	3006559	37907	1,2,7	5,6,2	13,8,13	0,0,0	198	99	4.47553105687e-12	2.02965333429e-08	0.091,0.143,0.636	1.0,1.0,1.0	-0.71
69498	"DENND1B"	"DENND1B"	chr1	-	197658299	197658369	197652234	197652315	197672036	197672156	69498	34,35,16	0,2,0	20,12,16	12,5,11	168	99	5.25990362377e-12	2.18658576893e-08	1.0,0.912,1.0	0.495,0.586,0.462	0.456
4995	"RHBDD1"	"RHBDD1"	chr2	+	226838072	226838154	226837523	226837838	226839408	226839627	4995	1,3,3	0,0,0	2,2,3	4,3,2	180	99	2.87384560593e-11	1.10278298501e-07	1.0,1.0,1.0	0.216,0.268,0.452	0.688
40836	"HNRNPH1"	"HNRNPH1"	chr5	-	179615545	179615595	179614177	179614959	179616125	179616218	40836	1415,1086,949	123,78,63	1379,980,1331	217,153,214	148	99	4.55248061471e-11	1.62214639618e-07	0.885,0.903,0.91	0.81,0.811,0.806	0.09
7467	"SFI1"	"SFI1"	chr22	+	31531057	31531129	31528689	31528863	31546860	31546971	7467	10,6,7	9,3,6	8,5,8	0,0,0	170	99	1.95011451432e-10	6.48543083646e-07	0.393,0.538,0.405	1.0,1.0,1.0	-0.555
31779	"LUC7L"	"LUC7L"	chr16	-	208600	208664	208077	208188	220648	220747	31779	15,10,8	54,23,17	4,1,3	80,55,83	162	99	2.63175370385e-10	8.20531459478e-07	0.145,0.21,0.223	0.03,0.011,0.022	0.172
42283	"TLE4"	"TLE4"	chr9	+	79649819	79649858	79627373	79627448	79652589	79652798	42283	19,8,11	14,0,17	0,0,0	14,10,9	137	99	3.23067128605e-10	9.48011982968e-07	0.495,1.0,0.319	0.0,0.0,0.0	0.605
29639	"SRSF2"	"SRSF2"	chr17	-	76735771	76735875	76734146	76735158	76736153	76736464	29639	191,110,112	846,465,416	110,92,114	986,787,922	198	99	3.98261756906e-10	1.10373820796e-06	0.101,0.106,0.119	0.053,0.055,0.058	0.053
31210	"SAT1"	"SAT1"	chrX	+	23784293	23784403	23783799	23783883	23785327	23785429	31210	70,73,57	636,450,348	38,29,32	670,505,579	198	99	6.51232068272e-10	1.70982693293e-06	0.052,0.075,0.076	0.028,0.028,0.027	0.04
7352	"RBM38"	"RBM38"	chr20	+	57392396	57392492	57391452	57391795	57392653	57392777	7352	1,1,0	7,0,3	2,1,2	0,0,0	194	99	1.20758758548e-09	3.01202533508e-06	0.068,1.0,0.0	1.0,1.0,1.0	-0.644
12555	"NEXN"	"NEXN"	chr1	+	77925187	77925229	77918124	77918273	77926413	77926611	12555	4,4,4	0,0,0	8,4,10	7,9,8	140	99	1.83955306543e-09	4.36981450805e-06	1.0,1.0,1.0	0.447,0.239,0.469	0.615
13645	"MOCS1"	"MOCS1"	chr6	-	39909039	39909102	39904164	39907117	39909834	39909955	13645	12,3,3	0,0,0	8,4,9	9,1,4	161	99	2.99586577768e-09	6.79312565089e-06	1.0,1.0,1.0	0.353,0.711,0.58	0.452
64905	"RP11-248G5.8"	"RP11-248G5.8"	chr13	-	52183975	52184114	52180581	52180654	52186682	52186823	64905	8,4,3	0,0,0	3,4,8	4,1,4	198	99	4.38299518901e-09	9.50633543495e-06	1.0,1.0,1.0	0.273,0.667,0.5	0.52
55516	"RFX2"	"RFX2"	chr19	-	6026162	6026237	6016089	6016271	6039979	6040241	55516	7,7,2	7,2,1	5,2,3	0,0,0	173	99	5.17898579577e-09	1.07647377676e-05	0.364,0.667,0.534	1.0,1.0,1.0	-0.478
62477	"TNC"	"TNC"	chr9	-	115048259	115048532	115046409	115046682	115073602	115073866	62477	1,1,4	0,0,0	21,6,5	6,5,4	198	99	6.03768401941e-09	1.20475946923e-05	1.0,1.0,1.0	0.636,0.375,0.385	0.535
62769	"SRRM1"	"SRRM1"	chr1	+	24663182	24663224	24662659	24662804	24666814	24666845	62769	183,141,93	118,100,85	119,57,88	180,107,144	140	99	8.24413470824e-09	1.58176407662e-05	0.523,0.499,0.436	0.319,0.274,0.302	0.188
