"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"exonStart_0base"	"exonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
61033	"FDPS"	"FDPS"	chr1	+	155310042	155310205	155308793	155308965	155312254	155312395	61033	1731,2105,1102	20,23,14	1695,1325,1180	61,64,52	198	99	2.33146835171e-15	1.90069071593e-11	0.977,0.979,0.975	0.933,0.912,0.919	0.056
67462	"XIAP"	"XIAP"	chrX	+	123860166	123860293	123859723	123859905	123888618	123888718	67462	0,1,1	3,4,1	9,2,1	0,0,0	198	99	3.21964677141e-15	2.24979717395e-11	0.0,0.111,0.333	1.0,1.0,1.0	-0.852
20603	"TCEA1"	"TCEA1"	chr8	-	54021525	54021586	54010429	54010492	54022062	54022310	20603	2,1,2	2,60,1	3,3,4	0,0,0	159	99	6.43929354283e-15	3.49968449282e-11	0.384,0.01,0.555	1.0,1.0,1.0	-0.684
61037	"FDPS"	"FDPS"	chr1	+	155310063	155310205	155308754	155308965	155312254	155312395	61037	1612,1986,1095	20,23,14	1661,1285,1128	61,64,52	198	99	5.88418203051e-15	3.49968449282e-11	0.976,0.977,0.975	0.932,0.909,0.916	0.057
71010	"AKR1C2"	"AKR1C2"	chr10	-	5003751	5004014	5001513	5001681	5010343	5010653	71010	5066,6254,3482	84,71,57	4329,3138,2744	15,9,15	198	99	2.52131648892e-13	1.23327674739e-09	0.968,0.978,0.968	0.993,0.994,0.989	-0.021
17271	"HMGCR"	"HMGCR"	chr5	+	75355055	75355214	75354502	75354697	75355364	75355522	17271	379,453,261	6,4,6	264,216,164	33,19,11	198	99	3.46278561381e-13	1.53980632285e-09	0.969,0.983,0.956	0.8,0.85,0.882	0.125
37227	"NQO2"	"NQO2"	chr6	+	3004494	3004651	2993930	2994053	3006467	3006559	37227	19,10,5	0,0,0	1,2,7	5,6,2	198	99	4.47886172594e-12	1.82565868719e-08	1.0,1.0,1.0	0.091,0.143,0.636	0.71
15771	"APOLD1"	"APOLD1"	chr12	+	12726296	12726373	12725916	12726096	12812260	12812440	15771	6,3,2	0,0,0	1,1,2	3,3,2	175	99	7.90034704323e-12	2.97259673287e-08	1.0,1.0,1.0	0.159,0.159,0.361	0.774
61961	"SORBS2"	"SORBS2"	chr4	-	185690561	185690611	185678795	185678822	185775226	185775288	61961	2,1,1	0,0,0	0,2,1	1,6,1	148	99	1.99895655584e-11	6.98406864088e-08	1.0,1.0,1.0	0.0,0.182,0.401	0.806
63700	"TMBIM6"	"TMBIM6"	chr12	+	49744412	49744542	49743416	49743565	49752463	49752549	63700	9,3,13	0,0,0	1,5,1	7,1,4	198	99	2.77311507091e-11	9.0429433719e-08	1.0,1.0,1.0	0.067,0.714,0.111	0.703
70370	"ING4"	"ING4"	chr12	-	6655637	6655913	6653229	6653396	6656726	6656798	70370	17,25,7	35,34,22	1,2,2	40,30,39	198	99	5.06662489741e-11	1.54893056395e-07	0.195,0.269,0.137	0.012,0.032,0.025	0.177
62881	"RBPJ"	"RBPJ"	chr4	+	26362445	26362628	26320786	26320815	26386352	26386391	62881	29,42,19	13,6,7	33,24,34	0,0,0	198	99	7.59375895498e-11	2.1849477972e-07	0.527,0.778,0.576	1.0,1.0,1.0	-0.373
56444	"LYPD6B"	"LYPD6B"	chr2	+	149119102	149119163	149038717	149038801	149160763	149160835	56444	1,1,1	0,0,0	2,4,1	3,3,3	159	99	8.74958994146e-11	2.37765245776e-07	1.0,1.0,1.0	0.293,0.454,0.172	0.694
5396	"REXO2"	"REXO2"	chr11	+	114445978	114446087	114439510	114439675	114449845	114449917	5396	2,9,1	0,0,0	1,5,1	4,2,2	198	99	1.81793358145e-10	4.68012648437e-07	1.0,1.0,1.0	0.111,0.556,0.2	0.711
42646	"MID1"	"MID1"	chrX	-	10566887	10567603	10523091	10523187	10620289	10620419	42646	49,83,41	0,2,0	40,24,28	8,5,8	198	99	3.32196159469e-10	8.12452147213e-07	1.0,0.954,1.0	0.714,0.706,0.636	0.299
61767	"ALDOA"	"ALDOA"	chr16	+	30065875	30065927	30064423	30064505	30067233	30067366	61767	1047,1156,642	301,346,178	1289,887,776	661,503,386	150	99	5.14044584676e-10	1.19733222928e-06	0.697,0.688,0.704	0.563,0.538,0.57	0.139
4921	"RHBDD1"	"RHBDD1"	chr2	+	226838072	226838154	226837523	226837838	226839408	226839627	4921	8,7,3	7,10,1	1,3,3	0,0,0	180	99	8.95693630376e-10	1.9914526471e-06	0.386,0.278,0.623	1.0,1.0,1.0	-0.571
59202	"FGD3"	"FGD3"	chr9	+	93029873	93029996	93022326	93022389	93032768	93032873	59202	8,11,5	8,5,3	4,2,3	0,0,0	198	99	1.0854920296e-09	2.30851117982e-06	0.333,0.524,0.455	1.0,1.0,1.0	-0.563
50949	"MAGI1"	"MAGI1"	chr3	-	65448021	65448057	65442791	65442849	65453257	65453340	50949	11,12,10	24,19,5	1,0,0	16,17,10	134	99	1.94043026092e-09	3.95475857428e-06	0.253,0.318,0.596	0.044,0.0,0.0	0.374
33617	"ACKR2"	"ACKR2"	chr3	+	42839093	42839279	42809475	42809532	42851295	42851454	33617	7,5,3	0,0,0	4,7,3	2,4,3	198	99	2.1372031922e-09	4.16095994978e-06	1.0,1.0,1.0	0.5,0.467,0.333	0.567
64003	"PPIA"	"PPIA"	chr7	+	44798747	44798904	44796680	44796793	44799246	44799277	64003	646,822,471	6909,7942,4421	907,652,572	15960,11126,9066	198	99	2.21173812598e-09	4.16095994978e-06	0.045,0.049,0.051	0.028,0.028,0.031	0.019
1518	"TPD52L1"	"TPD52L1"	chr6	+	125253716	125253755	125248281	125248383	125262833	125263497	1518	344,388,192	637,614,427	440,294,248	1372,1088,801	137	99	2.36202413184e-09	4.21893253835e-06	0.281,0.313,0.245	0.188,0.163,0.183	0.102
15719	"CRAT"	"CRAT"	chr9	-	129109178	129109277	129107813	129108077	129110482	129110769	15719	17,19,5	15,19,7	3,6,4	0,0,0	197	99	2.41505726528e-09	4.21893253835e-06	0.363,0.334,0.264	1.0,1.0,1.0	-0.68
22070	"P2RY6"	"P2RY6"	chr11	+	73295729	73295815	73271521	73272466	73296484	73296540	22070	4,6,7	0,0,0	22,15,8	10,15,7	184	99	3.56980900396e-09	6.02115991792e-06	1.0,1.0,1.0	0.542,0.35,0.381	0.576
70095	"ZCWPW1"	"ZCWPW1"	chr7	-	100402515	100402576	100400854	100401336	100403693	100403785	70095	5,3,3	2,1,1	0,0,0	4,2,3	159	99	3.98056565487e-09	6.49017961474e-06	0.609,0.651,0.651	0.0,0.0,0.0	0.637
68406	"LAS1L"	"LAS1L"	chrX	-	65533609	65533735	65532560	65532630	65534479	65534754	68406	147,166,73	2,5,0	112,74,81	17,11,8	198	99	4.65366167823e-09	7.34287765577e-06	0.974,0.943,1.0	0.767,0.771,0.835	0.181
65444	"CANT1"	"CANT1"	chr17	-	79005371	79005481	79000099	79000270	79008062	79008171	65444	2,0,1	7,4,0	1,5,3	0,0,0	198	99	5.30387678221e-09	8.10730715391e-06	0.125,0.0,1.0	1.0,1.0,1.0	-0.625
