"ID"	"GeneID"	"geneSymbol"	"chr"	"strand"	"exonStart_0base"	"exonEnd"	"upstreamES"	"upstreamEE"	"downstreamES"	"downstreamEE"	"ID.1"	"IJC_SAMPLE_1"	"SJC_SAMPLE_1"	"IJC_SAMPLE_2"	"SJC_SAMPLE_2"	"IncFormLen"	"SkipFormLen"	"PValue"	"FDR"	"IncLevel1"	"IncLevel2"	"IncLevelDifference"
34576	"DDX49"	"DDX49"	chr19	+	18920844	18920909	18920579	18920703	18921662	18921748	34576	35,30,36	195,144,213	3,3,0	171,99,127	164	99	1.11022302463e-16	9.48012712107e-14	0.098,0.112,0.093	0.01,0.018,0.0	0.092
61368	"SRSF7"	"SRSF7"	chr2	-	38748897	38749346	38748578	38748653	38749528	38749705	61368	475,280,548	512,286,550	226,162,224	520,429,512	548	99	2.22044604925e-16	1.86772653728e-13	0.144,0.15,0.153	0.073,0.064,0.073	0.079
22327	"TCEA1"	"TCEA1"	chr8	-	54010429	54010492	53999624	54000050	54022062	54022148	22327	94,67,335	12,13,20	8,0,0	10,11,9	162	99	5.55111512313e-16	4.5339738405e-13	0.827,0.759,0.911	0.328,0.0,0.0	0.723
44302	"EIF4A1"	"EIF4A1"	chr17	+	7573399	7573547	7572825	7572864	7574259	7574308	44302	53,32,38	585,322,523	7,12,4	629,574,639	247	99	5.55111512313e-16	4.5339738405e-13	0.035,0.038,0.028	0.004,0.008,0.003	0.029
79177	"PTRH2"	"PTRH2"	chr17	-	59698870	59700189	59697307	59697978	59707370	59707626	79177	123,66,94	303,185,345	138,78,128	106,109,131	1418	99	6.66133814775e-16	5.36304334275e-13	0.028,0.024,0.019	0.083,0.048,0.064	-0.041
54525	"NDUFS4"	"NDUFS4"	chr5	+	53604806	53604895	53603451	53603530	53646232	53646405	54525	30,21,29	103,47,56	4,2,4	88,70,89	188	99	1.33226762955e-15	1.04281398331e-12	0.133,0.19,0.214	0.023,0.015,0.023	0.159
67311	"SRRM1"	"SRRM1"	chr1	+	24648023	24648166	24646666	24646789	24648858	24648887	67311	32,19,13	121,64,94	5,5,2	189,144,157	242	99	1.33226762955e-15	1.04281398331e-12	0.098,0.108,0.054	0.011,0.014,0.005	0.077
55588	"HNRNPH3"	"HNRNPH3"	chr10	+	68337857	68337996	68337198	68337333	68338502	68338642	55588	1786,1103,1971	249,122,225	2266,1768,2115	137,75,106	238	99	1.55431223448e-15	1.19995033697e-12	0.749,0.79,0.785	0.873,0.907,0.892	-0.116
76509	"ING4"	"ING4"	chr12	-	6655637	6655913	6653229	6653396	6656726	6656798	76509	75,50,92	45,23,37	6,8,9	22,27,32	375	99	1.7763568394e-15	1.35283976214e-12	0.306,0.365,0.396	0.067,0.073,0.069	0.286
25617	"SOBP"	"SOBP"	chr6	+	107587079	107587175	107533458	107533610	107633513	107635469	25617	3,3,11	1,0,0	0,0,0	2,2,3	195	99	2.77555756156e-15	2.08562796662e-12	0.604,1.0,1.0	0.0,0.0,0.0	0.868
